obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
249.1169,0.0005,249.11604,0.00003,340bl(Fe I),1.9e+07,D+,54904.241,95046.177,3d6.(3F1).4s,d 2F,7/2,3d6.(3F1).4p,2F*,5/2,,T6892c83,L18349c143,
249.1457,0.0006,249.146408,0.000025,160000,1.44e+08,B+,33466.4943,73603.537,3d6.(1G2).4s,c 2G,9/2,3d6.(1I).4p,w 2H*,11/2,,T6892c83,L2637,
249.1479,0.0005,249.14711,0.00003,340,,,82853.704,122990.633,3d6.(5D).4d,e 6F,11/2,3d6.(3H<6>).4f,2[7]*,13/2,,,L18349c143,
249.15815,0.00005,249.158164,0.000012,6000bl(Fe I),2.8e+06,D+,30388.5451,70523.694,3d6.(3G).4s,b 2G,9/2,3d6.(3G).4p,x 2G*,7/2,,T6892c83,L18349c148,
249.160961,0.000012,249.160956,0.000010,110000,8.8e+07,C+,22810.3459,62945.045,3d6.(3F2).4s,b 4F,7/2,3d6.(3F2).4p,x 4D*,7/2,,T7461,L18349c139,
249.16542,0.00005,249.165389,0.000013,1200,1.6e+07,D+,67273.833,107407.818,3d6.(3F2).4p,y 2D*,3/2,3d6.(3F2).4d,2D,5/2,,T6892c83,L18349c139,
249.18188,0.00003,249.181898,0.000019,4000,,,31999.049,72130.375,3d7,b 2F,7/2,3d6.(1G2).4p,x 2H*,9/2,,,L18349c139,
249.19563,0.00009,249.195572,0.000011,1000,5.3e+06,D+,65109.691,105238.815,3d6.(3F2).4p,y 2G*,7/2,3d6.(3P2).4d,2D,5/2,,T6892c83,L18349c139,
249.19858,0.00002,249.198612,0.000011,15000,2.01e+08,C+,45044.1916,85172.826,3d6.(5D).4p,z 4D*,3/2,3d6.(5D).4d,f 4D,1/2,,T6892c83,L18349c139,
249.2061,0.0005,249.205771,0.000012,700,,,25428.7893,65556.271,3d6.(3G).4s,a 4G,11/2,3d6.(3H).4p,z 2H*,9/2,,,L18349c142,
249.214785,0.000012,249.214780,0.000011,80000,1.01e+08,C+,25805.3270,65931.358,3d6.(3G).4s,a 4G,9/2,3d6.(3G).4p,x 4G*,7/2,,T6892c83,L18349c139,
249.22408,0.00008,249.223948,0.000011,700,1.0e+07,D+,65109.691,105234.246,3d6.(3F2).4p,y 2G*,7/2,3d6.(3P2).4d,4P,5/2,,T6892c83,L18349c139,
249.2395,0.0005,249.238514,0.000011,"160a,d,bl(Fe I)",1.1e+07,D+,64087.408,104209.618,3d6.(3F2).4p,y 4G*,5/2,3d6.(3H).4d,2F,5/2,,T6892c83,L18349c142,
249.27030,0.00011,249.270304,0.000010,3000,6.3e+06,D+,44753.8179,84870.911,3d6.(5D).4p,z 4F*,7/2,3d6.(5D).4d,f 4D,5/2,,T6892c83,L18349c139,
249.309571,0.000016,249.309569,0.000012,24000,2.3e+07,D+,26352.7671,66463.542,3d6.(3H).4s,b 2H,9/2,3d6.(3G).4p,y 4H*,11/2,,T6892c83,L18349c139,
249.364279,0.000020,249.364283,0.000011,6000,1.0e+08,D+,64087.408,104189.382,3d6.(3F2).4p,y 4G*,5/2,3d6.(3H).4d,4F,3/2,,T6892c83,L18349c139,
249.393633,0.000012,249.393639,0.000011,260000,2.02e+08,B+,21430.3564,61527.610,3d6.(3H).4s,a 4H,11/2,3d6.(3H).4p,z 4I*,13/2,,T6892c83,L18349c139,
249.397562,0.000013,249.397537,0.000012,40000,7.1e+07,C+,25981.6451,66078.272,3d6.(3G).4s,a 4G,7/2,3d6.(3G).4p,x 4G*,5/2,,T6892c83,L18349c139,
249.401546,0.000012,249.401544,0.000011,400000,3.04e+08,B+,21251.5833,61347.566,3d6.(3H).4s,a 4H,13/2,3d6.(3H).4p,z 4I*,15/2,,T6892c83,L18349c139,
249.40478,0.00005,249.404733,0.000011,3400,,,1872.5998,41968.0698,3d7,a 4F,9/2,3d6.(5D).4p,z 6F*,11/2,,,L18349c139,
249.4131,0.0005,249.412776,0.000013,210d,,,62945.045,103039.222,3d6.(3F2).4p,x 4D*,7/2,3d6.(3G).5s,f 4G,7/2,,,L18349c143,
249.450395,0.000016,249.450361,0.000013,3400,1.85e+08,C+,70523.694,110611.830,3d6.(3G).4p,x 2G*,7/2,3d6.(3G).4d,2F,5/2,,T6892c83,L18349c139,
249.4530,0.0005,249.452502,0.000013,700d,,,50212.836,90300.628,3d6.(3P1).4s,c 4P,5/2,3d6.(5D).5p,6F*,7/2,,,L18349c143,
249.45523,0.00012,249.455414,0.000011,400,1.9e+06,D+,65931.358,106018.682,3d6.(3G).4p,x 4G*,7/2,3d6.(3H).4d,2H,9/2,,T6892c83,L18349c139,
249.462877,0.000013,249.462875,0.000010,35000,1.74e+08,C+,44784.7859,84870.911,3d6.(5D).4p,z 4D*,5/2,3d6.(5D).4d,f 4D,5/2,,T6892c83,L18349c139,
249.48682,0.00005,249.486845,0.000011,6000,2.97e+06,C,21430.3564,61512.630,3d6.(3H).4s,a 4H,11/2,3d6.(3H).4p,z 4I*,9/2,,T7158,L18349c139,
249.49534,0.00009,249.495390,0.000010,2600bl(Fe I),4.3e+06,D+,44446.9051,84527.806,3d6.(5D).4p,z 4D*,7/2,3d6.(5D).4d,e 6G,9/2,,T6892c83,L18349c148,
249.5056,0.0005,249.505026,0.000011,270?,8.e+06,D+,64040.891,104120.244,3d6.(3F2).4p,y 4G*,7/2,3d6.(5D).5d,6P,5/2,,T6892c83,L18349c143,
249.56550,0.00008,249.565541,0.000011,4000,1.3e+07,D+,43238.6066,83308.241,3d6.(5D).4p,z 6P*,5/2,3d6.(5D).4d,e 6F,5/2,,T6892c83,L18349c139,
249.5800,0.0005,249.580499,0.000011,180d?,9.e+05,D,65696.053,105763.286,3d6.(3G).4p,x 4G*,9/2,3d6.(3F2).4d,2H,11/2,,T6892c83,L18349c143,
249.59854,0.00009,249.598513,0.000010,3400,5.7e+06,D+,44232.5398,84296.881,3d6.(5D).4p,z 4F*,9/2,3d6.(5D).4d,e 6G,11/2,,T6892c83,L18349c139,
249.6250,0.0005,249.625063,0.000011,270,2.0e+06,D,44784.7859,84844.866,3d6.(5D).4p,z 4D*,5/2,3d6.(5D).4d,e 6G,5/2,,T6892c83,L18349c142,
249.662088,0.000013,249.662095,0.000014,40000,2.69e+08,B+,50157.475,90211.613,3d6.(3F1).4s,c 4F,9/2,3d6.(3F1).4p,4G*,11/2,,T6892c83,L18349c139,
249.708960,0.000017,249.708977,0.000013,3000,1.14e+08,C+,70523.694,110570.312,3d6.(3G).4p,x 2G*,7/2,3d6.(3G).4d,2F,7/2,,T6892c83,L18349c139,
249.714852,0.000018,249.714863,0.000015,3400,3.3e+07,D+,69606.567,109652.241,3d6.(3G).4p,y 2F*,7/2,3d6.(3D).5s,2D,5/2,,T6892c83,L18349c139,
249.7412,0.0005,249.742260,0.000011,"190d,bl",,,64831.951,104873.232,3d6.(3F2).4p,y 2G*,9/2,3d6.(5D).5d,4D,7/2,,,L18349c143,
249.7555,0.0005,249.755034,0.000019,100d?,,,74606.864,114646.097,3d6.(3D).4p,x 2D*,5/2,3d6.(5D).6d,4G,7/2,,,L18349c142,
249.7669,0.0005,249.765926,0.000012,180d?,,,66463.542,106501.029,3d6.(3G).4p,y 4H*,11/2,3d5.4s.(7S).4d,6D,9/2,,,L18349c143,
249.7799,0.0003,249.779763,0.000011,350,9.e+05,D,65363.607,105398.876,3d6.(3H).4p,z 2H*,11/2,3d6.(3F2).4d,4H,11/2,,T6892c83,L18349c139,
249.7875,0.0005,249.787342,0.000010,270,1.4e+06,D,44232.5398,84266.594,3d6.(5D).4p,z 4F*,9/2,3d6.(5D).4d,6P,7/2,,T6892c83,L18349c142,
249.80559,0.00006,249.805589,0.000011,5000,3.2e+06,D+,25981.6451,66012.775,3d6.(3G).4s,a 4G,7/2,3d6.(3G).4p,x 4F*,9/2,,T6892c83,L18349c139,
249.84367,0.00014,249.843492,0.000012,2500,8.4e+05,C,22637.1950,62662.252,3d6.(3F2).4s,b 4F,9/2,3d6.(3H).4p,z 2I*,11/2,,T7158,L18349c139,
249.84669,0.00003,249.846670,0.000012,10000,1.0e+07,D+,26352.7671,66377.315,3d6.(3H).4s,b 2H,9/2,3d6.(3G).4p,x 4F*,7/2,,T6892c83,L18349c139,
249.857207,0.000012,249.857183,0.000012,90000bl(Fe II)*,,,22939.3512,62962.215,3d6.(3F2).4s,b 4F,5/2,3d6.(3P2).4p,y 4D*,3/2,,,L18349c148,
249.857207,0.000012,249.857207,0.000013,90000bl(Fe II)*,1.68e+08,C+,26055.4120,66078.272,3d6.(3G).4s,a 4G,5/2,3d6.(3G).4p,x 4G*,5/2,,T6892c83,L18349c148,
249.8752,0.0005,249.876136,0.000013,170d?,,,66612.659,106632.487,3d6.(3G).4p,x 4F*,3/2,3d5.4s.(7S).4d,6D,3/2,,,L18349c143,
249.883510,0.000018,249.883498,0.000012,3400,1.17e+08,C+,69606.567,109625.216,3d6.(3G).4p,y 2F*,7/2,3d6.(3G).4d,2G,9/2,,T6892c83,L18349c139,
249.91135,0.00011,249.911452,0.000011,2500,1.4e+06,D,21711.8963,61726.069,3d6.(3H).4s,a 4H,7/2,3d6.(3P2).4p,y 4D*,7/2,,T6892c83,L18349c139,
249.965056,0.000012,249.965068,0.000011,240000,2.12e+08,B+,21581.6151,61587.205,3d6.(3H).4s,a 4H,9/2,3d6.(3H).4p,z 4I*,11/2,,T6892c83,L18349c139,
249.972124,0.000016,249.972107,0.000012,23000,1.18e+08,C+,45044.1916,85048.655,3d6.(5D).4p,z 4D*,3/2,3d6.(5D).4d,f 4D,3/2,,T6892c83,L18349c139,
249.98097,0.00013,249.980920,0.000019,1700,3.6e+06,D,36126.412,76129.465,3d6.(3D).4s,b 2D,3/2,3d6.(1S2).4p,x 2P*,3/2,,T6892c83,L18349c139,
249.98870,0.00015,249.988744,0.000011,500,2.2e+07,D+,64040.891,104042.692,3d6.(3F2).4p,y 4G*,7/2,3d6.(3H).4d,4G,5/2,,T6892c83,L18349c139,
250.0020,0.0005,250.002213,0.000014,100d?,,,73637.285,113636.931,3d5.4s2,4F,3/2,3d6.(5D<2>).5f,2[2]*,3/2,,,L18349c142,
250.10612,0.00003,250.106108,0.000011,3300,2.0e+07,D+,64040.891,104023.921,3d6.(3F2).4p,y 4G*,7/2,3d6.(5D).5d,4F,5/2,,T6892c83,L18349c139,
250.1555,0.0005,250.154696,0.000011,160d?,7.e+05,D,64831.951,104807.215,3d6.(3F2).4p,y 2G*,9/2,3d6.(3H).4d,2G,9/2,,T6892c83,L18349c142,
250.167716,0.000012,250.167712,0.000013,40000,2.41e+08,B+,38164.220,78137.404,3d6.(1D2).4s,c 2D,5/2,3d6.(1D2).4p,v 2F*,7/2,,T6892c83,L18349c139,
250.1995,0.0005,250.198839,0.000013,180d,,,65556.271,105524.482,3d6.(3H).4p,z 2H*,9/2,3d6.(3F2).4d,4H,9/2,,,L18349c143,
250.20533,0.00005,250.205187,0.000013,600,,,73395.831,113363.028,3d5.4s2,4F,5/2,3d6.(5D<3>).5f,2[2]*,3/2,,,L18349c139,
250.21043,0.00002,250.210455,0.000011,14000,1.5e+08,D+,45206.4704,85172.826,3d6.(5D).4p,z 4D*,1/2,3d6.(5D).4d,f 4D,1/2,,T6892c83,L18349c139,
250.2228,0.0005,250.222385,0.000019,900d?,,,49506.922,89471.372,3d6.(3P1).4s,c 4P,3/2,3d6.(5D).5p,6D*,1/2,,,L18349c143,
250.2705,0.0005,250.269471,0.000010,270d,3.1e+06,D+,44753.8179,84710.749,3d6.(5D).4p,z 4F*,7/2,3d6.(5D).4d,e 6G,7/2,,T6892c83,L18349c142,
250.2769,0.0002,250.276982,0.000011,400,,,63876.325,103832.057,3d6.(3F2).4p,y 4G*,11/2,3d6.(3H).4d,4K,13/2,,,L18349c139,
250.27980,0.00008,250.279788,0.000011,1200,2.5e+07,D+,64087.408,104042.692,3d6.(3F2).4p,y 4G*,5/2,3d6.(3H).4d,4G,5/2,,T6892c83,L18349c139,
250.30603,0.00008,250.306055,0.000015,800,2.5e+07,D+,69650.481,109601.572,3d6.(3G).4p,y 2F*,5/2,3d6.(3D).5s,2D,3/2,,T6892c83,L18349c139,
250.30893,0.00003,250.308825,0.000013,2100,4.7e+07,D+,64806.494,104757.143,3d6.(3P2).4p,z 2P*,1/2,3d6.(5D).5d,6D,1/2,,T6892c83,L18349c148,
250.314688,0.000012,250.314690,0.000011,120000,1.43e+08,C+,25981.6451,65931.358,3d6.(3G).4s,a 4G,7/2,3d6.(3G).4p,x 4G*,7/2,,T6892c83,L18349c139,
250.3265,0.0005,250.326382,0.000012,400,,,62083.118,102030.965,3d6.(3H).4p,z 2G*,9/2,3d6.(5D).6s,6D,7/2,,,L18349c142,
250.3911,0.0005,250.390705,0.000011,400,2.5e+06,D,43620.9842,83558.569,3d6.(5D).4p,z 6P*,3/2,3d6.(5D).4d,e 6F,1/2,,T6892c83,L18349c142,
250.39745,0.00007,250.397425,0.000011,1400,2.4e+07,D+,64087.408,104023.921,3d6.(3F2).4p,y 4G*,5/2,3d6.(5D).5d,4F,5/2,,T6892c83,L18349c139,
250.408055,0.000012,250.408054,0.000011,60000,7.3e+07,C+,25428.7893,65363.607,3d6.(3G).4s,a 4G,11/2,3d6.(3H).4p,z 2H*,11/2,,T6892c83,L18349c139,
250.41633,0.00010,250.416267,0.000011,900,1.4e+07,D+,64831.951,104765.459,3d6.(3F2).4p,y 2G*,9/2,3d6.(3H).4d,2I,11/2,,T6892c83,L18349c139,
250.42455,0.00003,250.424275,0.000015,1000bl(Fe I),,,73054.913,112987.144,3d6.(1G2).4p,x 2F*,5/2,3d6.(5D).7s,6D,5/2,,,L18349c148,
250.42930,0.00002,250.429317,0.000011,14000,3.32e+07,C+,44753.8179,84685.245,3d6.(5D).4p,z 4F*,7/2,3d6.(5D).4d,f 4D,7/2,,T7186,L18349c139,
250.431930,0.000015,250.431902,0.000011,27000,2.53e+07,C+,21581.6151,61512.630,3d6.(3H).4s,a 4H,9/2,3d6.(3H).4p,z 4I*,9/2,,T7158,L18349c139,
250.43846,0.00003,250.438468,0.000014,3200,1.4e+08,D+,64806.494,104736.462,3d6.(3P2).4p,z 2P*,1/2,3d6.(3P2).4d,2P,1/2,,T6892c83,L18349c139,
250.462870,0.000012,250.462862,0.000011,100000,2.23e+08,B+,30388.5451,70314.624,3d6.(3G).4s,b 2G,9/2,3d6.(3G).4p,x 2G*,9/2,,T6892c83,L18349c139,
250.48165,0.00010,250.481714,0.000012,700,1.4e+07,D+,64834.069,104757.143,3d6.(3P2).4p,z 2P*,3/2,3d6.(5D).5d,6D,1/2,,T6892c83,L18349c139,
250.5297,0.0005,250.529764,0.000019,290bl(Fe I),,,57411.086,97326.503,3d5.4s2,d 4P,5/2,3d5.(4P).4s.4p.(3P*),2P*,3/2,,,L18349c143,
250.56449,0.00005,250.564509,0.000013,6000,1.9e+07,D+,50157.475,90067.357,3d6.(3F1).4s,c 4F,9/2,3d6.(3F1).4p,4G*,9/2,,T6892c83,L18349c139,
250.59711,0.00006,250.597000,0.000011,5000,,,2430.1369,42334.8444,3d7,a 4F,7/2,3d6.(5D).4p,z 6F*,5/2,,,L18349c139,
250.61149,0.00008,250.611536,0.000013,1200,3.9e+07,D+,64834.069,104736.462,3d6.(3P2).4p,z 2P*,3/2,3d6.(3P2).4d,2P,1/2,,T6892c83,L18349c139,
250.62373,0.00002,250.623683,0.000011,16000,2.3e+06,D+,44784.7859,84685.245,3d6.(5D).4p,z 4D*,5/2,3d6.(5D).4d,f 4D,7/2,,T6892c83,L18349c139,
250.6515,0.0005,250.651142,0.000011,160d?,2.1e+06,D,64087.408,103983.496,3d6.(3F2).4p,y 4G*,5/2,3d6.(3G).5s,e 2G,7/2,,T6892c83,L18349c142,
250.6584,0.0005,250.657870,0.000011,160d?,1.9e+06,D+,63876.325,103771.342,3d6.(3F2).4p,y 4G*,11/2,3d6.(3H).4d,4G,9/2,,T6892c83,L18349c142,
250.6645,0.0005,250.663799,0.000011,260d?,,,45044.1916,84938.265,3d6.(5D).4p,z 4D*,3/2,3d6.(5D).4d,e 6G,3/2,,,L18349c142,
250.684827,0.000012,250.684833,0.000011,90000,9.9e+07,C+,25805.3270,65696.053,3d6.(3G).4s,a 4G,9/2,3d6.(3G).4p,x 4G*,9/2,,T6892c83,L18349c139,
250.718604,0.000018,250.718436,0.000013,19000bl(Fe II)*,3.8e+06,D+,20516.9534,60402.333,3d7,a 2D2,5/2,3d6.(3P2).4p,y 4P*,5/2,,T6892c83,L18349c148,
250.718604,0.000018,250.718754,0.000013,19000bl(Fe II)*,1.1e+07,D+,50157.475,90042.804,3d6.(3F1).4s,c 4F,9/2,3d6.(5D).5p,4F*,9/2,,T6892c83,L18349c148,
250.74759,0.00005,250.747566,0.000011,1600,4.6e+07,D+,64040.891,103921.637,3d6.(3F2).4p,y 4G*,7/2,3d6.(3H).4d,4G,7/2,,T6892c83,L18349c139,
250.75201,0.00008,250.751868,0.000010,2500,4.4e+06,D+,44446.9051,84326.967,3d6.(5D).4p,z 4D*,7/2,3d6.(5D).4d,6P,5/2,,T6892c83,L18349c139,
250.755175,0.000012,250.755181,0.000012,50000bl(Fe II)*,1.98e+08,B+,50187.822,90067.357,3d6.(3F1).4s,c 4F,7/2,3d6.(3F1).4p,4G*,9/2,,T6892c83,L18349c148,
250.755175,0.000012,250.755224,0.000011,50000bl(Fe II)*,,,22810.3459,62689.874,3d6.(3F2).4s,b 4F,7/2,3d6.(3P2).4p,y 4D*,5/2,,,L18349c148,
250.7742,0.0003,250.77405,0.00003,1600,6.4e+06,D+,36252.931,76129.465,3d6.(3D).4s,b 2D,5/2,3d6.(1S2).4p,x 2P*,3/2,,T6892c83,L18349c139,
250.77773,0.00003,250.777750,0.000012,9000,8.e+06,D+,26055.4120,65931.358,3d6.(3G).4s,a 4G,5/2,3d6.(3G).4p,x 4G*,7/2,,T6892c83,L18349c139,
250.834945,0.000016,250.834952,0.000011,23000,6.5e+07,D+,38858.9696,78725.822,3d6.(5D).4p,z 6D*,5/2,3d6.(5D).5s,e 6D,3/2,,T6892c83,L18349c139,
250.84190,0.00002,250.841894,0.000011,5000,4.7e+07,D+,63948.803,103814.552,3d6.(3F2).4p,y 4G*,9/2,3d6.(5D).5d,4F,7/2,,T6892c83,L18349c139,
250.844168,0.000017,250.844164,0.000010,20000,4.3e+07,D+,38660.0537,78525.442,3d6.(5D).4p,z 6D*,7/2,3d6.(5D).5s,e 6D,5/2,,T6892c83,L18349c139,
250.909655,0.000012,250.909660,0.000012,50000,3.8e+07,D+,50187.822,90042.804,3d6.(3F1).4s,c 4F,7/2,3d6.(5D).5p,4F*,9/2,,T6892c83,L18349c139,
250.9250,0.0005,250.924160,0.000013,190,,,70314.624,110167.303,3d6.(3G).4p,x 2G*,9/2,3d6.(3G).4d,4F,7/2,,,L18349c143,
250.95697,0.00014,250.956949,0.000013,700,1.4e+06,D,65363.607,105211.079,3d6.(3H).4p,z 2H*,11/2,3d6.(5D).5d,4G,9/2,,T6892c83,L18349c139,
250.96999,0.00016,250.969747,0.000010,700bl(Fe I),,,63272.981,103118.421,3d6.(3F2).4p,x 4D*,5/2,3d6.(5D).6s,4D,3/2,,,L18349c146,
250.987677,0.000016,250.987605,0.000012,21000bl(Fe II)*,3.9e+05,D,65556.271,105398.876,3d6.(3H).4p,z 2H*,9/2,3d6.(3F2).4d,4H,11/2,,T6892c83,L18349c148,
250.987677,0.000016,250.987674,0.000011,21000bl(Fe II)*,1.9e+07,D+,26170.1810,66012.775,3d6.(3H).4s,b 2H,11/2,3d6.(3G).4p,x 4F*,9/2,,T6892c83,L18349c148,
250.99027,0.00004,250.990253,0.000011,8000,4.4e+07,D+,45206.4704,85048.655,3d6.(5D).4p,z 4D*,1/2,3d6.(5D).4d,f 4D,3/2,,T6892c83,L18349c139,
251.0126,0.0005,251.011975,0.000011,270d?,3.1e+06,D,43620.9842,83459.721,3d6.(5D).4p,z 6P*,3/2,3d6.(5D).4d,e 6F,3/2,,T6892c83,L18349c142,
251.02396,0.00016,251.023864,0.000019,2000,4.0e+07,D+,54902.286,94739.136,3d6.(3P1).4s,c 2P,3/2,3d5.(4P).4s.4p.(3P*),4P*,3/2,,T6892c83,L18349c139,
251.0376,0.0005,251.037430,0.000012,400,,,22409.8178,62244.515,3d6.(3P2).4s,b 4P,1/2,3d6.(3F2).4p,y 4F*,3/2,,,L18349c142,
251.0402,0.0010,251.040380,0.000011,400,1.2e+07,D+,64087.408,103921.637,3d6.(3F2).4p,y 4G*,5/2,3d6.(3H).4d,4G,7/2,,T6892c83,L18349c139,
251.0458,0.0005,251.045794,0.000011,160d,1.4e+07,D+,64040.891,103874.261,3d6.(3F2).4p,y 4G*,7/2,3d6.(3H).4d,4H,9/2,,T6892c83,L18349c142,
251.06192,0.00002,251.061898,0.000011,16000,9.e+07,D+,39013.2160,78844.031,3d6.(5D).4p,z 6D*,3/2,3d6.(5D).5s,e 6D,1/2,,T6892c83,L18349c139,
251.0675,0.0005,251.067829,0.000014,340bl(Fe II)*,1.1e+07,D+,54870.541,94700.415,3d6.(3F1).4s,d 2F,5/2,3d6.(3F1).4p,2D*,5/2,,T6892c83,L18349c142,
251.0675,0.0005,251.067867,0.000011,340bl(Fe II)*,,,63272.981,103102.849,3d6.(3F2).4p,x 4D*,5/2,3d6.(3P2).4d,4D,7/2,,,L18349c142,
251.08775,0.00004,251.087716,0.000010,7000,2.6e+07,D+,45044.1916,84870.911,3d6.(5D).4p,z 4D*,3/2,3d6.(5D).4d,f 4D,5/2,,T6892c83,L18349c139,
251.10528,0.00009,251.105271,0.000013,1000bl(Fe I),6.1e+06,D+,64806.494,104630.429,3d6.(3P2).4p,z 2P*,1/2,3d6.(5D).5d,6F,3/2,,T6892c83,L18349c148,
251.11408,0.00005,251.114074,0.000011,2000,4.6e+07,C+,63948.803,103771.342,3d6.(3F2).4p,y 4G*,9/2,3d6.(3H).4d,4G,9/2,,T6892c83,L18349c139,
251.13207,0.00005,251.132047,0.000010,5000,1.54e+07,C,44446.9051,84266.594,3d6.(5D).4p,z 4D*,7/2,3d6.(5D).4d,6P,7/2,,T7186,L18349c139,
251.2006,0.0005,251.199440,0.000019,100d?,,,74498.093,114307.099,3d6.(3D).4p,x 2D*,3/2,3d6.(5D).6d,6F,5/2,,,L18349c142,
251.213687,0.000018,251.213657,0.000011,6000,4.2e+07,C+,63876.325,103683.078,3d6.(3F2).4p,y 4G*,11/2,3d6.(5D).5d,4F,9/2,,T6892c83,L18349c139,
251.23815,0.00015,251.238171,0.000011,700,1.2e+07,D+,63948.803,103751.672,3d6.(3F2).4p,y 4G*,9/2,3d6.(3H).4d,4H,11/2,,T6892c83,L18349c139,
251.251633,0.000012,251.251650,0.000011,200000,2.30e+08,B,21711.8963,61512.630,3d6.(3H).4s,a 4H,7/2,3d6.(3H).4p,z 4I*,9/2,,T7158,L18349c139,
251.26825,0.00005,251.268094,0.000015,6000,1.63e+08,C+,54902.286,94700.415,3d6.(3P1).4s,c 2P,3/2,3d6.(3F1).4p,2D*,5/2,,T6892c83,L18349c139,
251.27934,0.00009,251.279263,0.000012,800,2.8e+06,D,64834.069,104630.429,3d6.(3P2).4p,z 2P*,3/2,3d6.(5D).5d,6F,3/2,,T6892c83,L18349c139,
251.30988,0.00015,251.310042,0.000011,600,3.5e+06,D+,65363.607,105155.093,3d6.(3H).4p,z 2H*,11/2,3d6.(3F2).4d,4G,9/2,,T6892c83,L18349c139,
251.312964,0.000016,251.313054,0.000010,18000,3.3e+07,D+,45079.9019,84870.911,3d6.(5D).4p,z 4F*,5/2,3d6.(5D).4d,f 4D,5/2,,T6892c83,L18349c145,
251.327864,0.000016,251.327840,0.000015,21000,1.26e+08,C+,36126.412,75915.080,3d6.(3D).4s,b 2D,3/2,3d6.(3D).4p,w 2F*,5/2,,T6892c83,L18349c139,
251.3485,0.0005,251.348440,0.000019,800,,,21307.999,61093.406,3d7,a 2D2,3/2,3d6.(3P2).4p,z 2D*,5/2,,,L18349c142,
251.35580,0.00007,251.355984,0.000011,900,8.e+06,D+,64425.405,104209.618,3d6.(3F2).4p,z 2F*,5/2,3d6.(3H).4d,2F,5/2,,T6892c83,L18349c148,
251.39074,0.00002,251.390721,0.000010,12000,2.5e+07,C+,38458.9934,78237.709,3d6.(5D).4p,z 6D*,9/2,3d6.(5D).5s,e 6D,7/2,,T7466,L18349c139,
251.41586,0.00011,251.415861,0.000011,2400,1.2e+06,D,25805.3270,65580.065,3d6.(3G).4s,a 4G,9/2,3d6.(3G).4p,x 4G*,11/2,,T6892c83,L18349c139,
251.42287,0.00018,251.422669,0.000011,400,2.1e+06,D,64040.891,103814.552,3d6.(3F2).4p,y 4G*,7/2,3d6.(5D).5d,4F,7/2,,T6892c83,L18349c139,
251.4779,0.0003,251.477657,0.000011,1200,9.e+05,D,45079.9019,84844.866,3d6.(5D).4p,z 4F*,5/2,3d6.(5D).4d,e 6G,5/2,,T6892c83,L18349c139,
251.48391,0.00011,251.483900,0.000011,1000,1.8e+07,D+,64425.405,104189.382,3d6.(3F2).4p,z 2F*,5/2,3d6.(3H).4d,4F,3/2,,T6892c83,L18349c139,
251.513993,0.000012,251.513987,0.000011,80000,2.11e+08,B+,30764.4737,70523.694,3d6.(3G).4s,b 2G,7/2,3d6.(3G).4p,x 2G*,7/2,,T6892c83,L18349c139,
251.51641,0.00004,251.516454,0.000011,7000,2.2e+07,D+,45289.8248,85048.655,3d6.(5D).4p,z 4F*,3/2,3d6.(5D).4d,f 4D,3/2,,T6892c83,L18349c139,
251.56636,0.00004,251.566353,0.000012,7000,8.e+06,D+,25805.3270,65556.271,3d6.(3G).4s,a 4G,9/2,3d6.(3H).4p,z 2H*,9/2,,T6892c83,L18349c139,
251.56903,0.00003,251.569018,0.000011,8000,1.3e+07,D+,22939.3512,62689.874,3d6.(3F2).4s,b 4F,5/2,3d6.(3P2).4p,y 4D*,5/2,,T6892c83,L18349c139,
251.58761,0.00002,251.587612,0.000019,15000,2.13e+08,B+,50142.811,89890.396,3d6.(3F1).4s,c 4F,5/2,3d6.(3F1).4p,4G*,7/2,,T6892c83,L18349c139,
251.61406,0.00013,251.613877,0.000011,2000,,,46967.4751,86710.911,3d6.(5D).4p,z 4P*,5/2,3d6.(5D).4d,e 4F,3/2,,,L18349c139,
251.62754,0.00017,251.627704,0.000012,500,9.e+06,D+,63876.325,103617.577,3d6.(3F2).4p,y 4G*,11/2,3d6.(3H).4d,4H,13/2,,T6892c83,L18349c139,
251.63513,0.00008,251.635283,0.000014,400,,,73637.285,113377.340,3d5.4s2,4F,3/2,3d6.(5D<3>).5f,2[2]*,5/2,,,L18349c139,
251.65103,0.00007,251.651038,0.000011,1300,1.4e+07,D+,64286.354,104023.921,3d6.(3F2).4p,z 2F*,7/2,3d6.(5D).5d,4F,5/2,,T6892c83,L18349c139,
251.66628,0.00002,251.666301,0.000012,4000,8.4e+07,C+,64834.069,104569.226,3d6.(3P2).4p,z 2P*,3/2,3d6.(3P2).4d,4F,5/2,,T6892c83,L18349c139,
251.66908,0.00004,251.669102,0.000011,6000,2.9e+07,D+,39109.3161,78844.031,3d6.(5D).4p,z 6D*,1/2,3d6.(5D).5s,e 6D,1/2,,T6892c83,L18349c148,
251.6814,0.0005,251.680464,0.000019,"240d,bl(Fe II)?*",1.1e+06,D,50157.475,89890.396,3d6.(3F1).4s,c 4F,9/2,3d6.(3F1).4p,4G*,7/2,,T6892c83,L18349c142,
