# created_utc: 2025-08-09T20:27:22.153019Z
# generator: nist_lines_parser_v1
# ion: Cu_I
# raw_lines: data/raw/lines/Cu_I_lines_raw.csv
# raw_lines_sha256: 4c7a2d952e6309573cb06548d82a32a15a00e9c0721fef4c370dcd6590bcc32d
# tidy_levels: data/tidy/levels/Cu_I_levels.csv
# tidy_levels_sha256: 7b6f206c2da9115978c18f90c7cad21d8a50792b813a159312bed9075b6eb3de
# wavelength_medium: vacuum
# energy_tol_meV: 0.5
# parser_version: v1.0
line_id,wavelength_nm,wavelength_medium,frequency_THz,photon_energy_meV,photon_sigma_meV,upper_id,lower_id,match_method,residual_meV,E1_allowed,dJ,parity_change,Term_upper,Term_lower,J_upper,J_lower,Parity_upper,Parity_lower,Configuration_upper,Configuration_lower,lambda_photon_nm,upper_E_eV,lower_E_eV
339,270.3438,vacuum,1108.9303989956493,4586.167628238698,,237,7,energy_only|energy_only,0.0008083165866992204,True,1.0,True,2G,4F*,7/2,9/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),270.3438,9.658256229739457,5.072089409817345
340,270.345,vacuum,1108.9254767056907,4586.147271283126,,240,8,energy_only|energy_only,0.006488042678938655,True,1.0,True,2D,4P*,3/2,1/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),270.345,9.6625225260064,5.076381742765952
341,270.4904,vacuum,1108.329382484554,4583.682023668998,,280,15,energy_only|energy_only,0.0001529171768197557,True,1.0,True,2F,4D*,7/2,5/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),270.4904,10.089364165680065,5.505681989093889
342,270.5967,vacuum,1107.893991316228,4581.881390479029,,253,11,energy_only|energy_only,0.0005355463790692738,True,0.0,True,4D,4F*,3/2,3/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),270.5967,9.82673339757728,5.244851471551873
343,270.8298,vacuum,1106.9404400845108,4577.937819453535,,244,10,energy_only|energy_only,0.0001692207706582849,True,0.0,True,4D,4F*,5/2,5/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),270.8298,9.731084547879618,5.153146559205313
344,271.478,vacuum,1104.2974310993893,4567.0072125735305,,223,6,energy_only|energy_only,0.004048695779601985,True,1.0,True,2D,4P*,5/2,3/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),271.478,9.540514635728897,4.973503374459585
345,271.537,vacuum,1104.057487561548,4566.014885835216,,270,14,energy_only|energy_only,0.0041770469906623475,True,1.0,True,2G,2F*,7/2,5/2,even,odd,3d9.4s.(3D).6d,3d9.(2D).4s.4p.(3P*),271.537,9.987373524234242,5.421362815446017
346,271.6167,vacuum,1103.7335259577192,4564.675088295517,,252,11,energy_only|energy_only,0.00031067593863554066,True,0.0,True,4F,4F*,3/2,3/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),271.6167,9.809526870523328,5.244851471551873
347,271.6342,vacuum,1103.6624180607596,4564.3810096631305,,251,11,energy_only|energy_only,0.0006930838671905803,True,1.0,True,4F,4F*,5/2,3/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),271.6342,9.809231788131136,5.244851471551873
348,271.9634,vacuum,1102.3264821663504,4558.856022740696,,278,16,energy_only|energy_only,0.000797799849351577,True,0.0,True,2D,4D*,3/2,3/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),271.9634,10.08162879154189,5.522771971001345
349,271.9913,vacuum,1102.213409031833,4558.388389830987,,239,9,energy_only|energy_only,0.00022956039356358815,True,0.0,True,4F,4F*,7/2,7/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),271.9913,9.660768149599042,5.1023799893284485
350,272.1029,vacuum,1101.7613483722519,4556.518817164525,,250,11,energy_only|energy_only,0.0003386058042451623,True,1.0,True,4G,4F*,5/2,3/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),272.1029,9.801369950110594,5.244851471551873
351,272.1413,vacuum,1101.6058863538904,4555.875877917231,,237,9,energy_only|energy_only,0.00036249377626518253,True,0.0,True,2G,4F*,7/2,7/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),272.1413,9.658256229739457,5.1023799893284485
352,272.256,vacuum,1101.1417856723085,4553.956511720722,,266,14,energy_only|energy_only,0.002932983021310065,True,1.0,True,2D,2F*,3/2,5/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),272.256,9.97532226014976,5.421362815446017
353,272.3511,vacuum,1100.757287192892,4552.366353780239,,221,6,energy_only|energy_only,0.00010602593465591781,True,0.0,True,2P,4P*,3/2,3/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),272.3511,9.52586962221389,4.973503374459585
354,272.4761,vacuum,1100.2523083675965,4550.2779291653,,236,9,energy_only|energy_only,0.00042468794708838686,True,1.0,True,4G,4F*,9/2,7/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),272.4761,9.652658343181697,5.1023799893284485
355,273.5667,vacuum,1095.8660465619535,4532.137807909503,,217,5,energy_only|energy_only,0.0008219661440307391,True,1.0,True,2F,4P*,7/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),273.5667,9.369837988211456,4.837701002268097
356,273.8413,vacuum,1094.767144327755,4527.593113438466,,216,5,energy_only|energy_only,0.00014836646823823685,True,0.0,True,2F,4P*,5/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),273.8413,9.365293967340097,4.837701002268097
357,274.5143,vacuum,1092.0832102371353,4516.493253921698,,215,5,energy_only|energy_only,0.0006457095332734752,True,0.0,True,2D,4P*,5/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),274.5143,9.354194901899328,4.837701002268097
358,274.6276,vacuum,1091.6326618300566,4514.629935429058,,280,18,energy_only|energy_only,0.00048170022000704193,True,0.0,True,2F,2F*,7/2,7/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),274.6276,10.089364165680065,5.574733748550785
359,274.7524,vacuum,1091.1368126356674,4512.579267933735,,241,10,energy_only|energy_only,0.0004505540082391235,True,0.0,True,2F,4F*,5/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),274.7524,9.665726277693057,5.153146559205313
360,274.948,vacuum,1090.3605699986908,4509.368986335733,,240,10,energy_only|energy_only,0.006980465354899934,True,1.0,True,2D,4F*,3/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),274.948,9.6625225260064,5.153146559205313
361,275.035,vacuum,1090.015663461014,4507.942567509723,,159,4,energy_only|energy_only,0.0032056154959718697,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d9.4s.(1D).5s,3d10.4p,275.035,8.324631358227712,3.816691996333485
362,275.0546,vacuum,1089.9379904935238,4507.621337927221,,239,10,energy_only|energy_only,0.0002524665078453836,True,1.0,True,4F,4F*,7/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),275.0546,9.660768149599042,5.153146559205313
363,275.1604,vacuum,1089.518906063518,4505.88814398815,,238,10,energy_only|energy_only,0.0001473119464208139,True,0.0,True,4D,4F*,5/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),275.1604,9.659034850505408,5.153146559205313
364,275.208,vacuum,1089.3304627772447,4505.108805176582,,237,10,energy_only|energy_only,0.000865357561451674,True,1.0,True,2G,4F*,7/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),275.208,9.658256229739457,5.153146559205313
365,275.2601,vacuum,1089.1242791817629,4504.256098341302,,277,18,energy_only|energy_only,0.0006789341359763057,True,1.0,True,2D,2F*,5/2,7/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),275.2601,10.078989167957953,5.574733748550785
366,275.648,vacuum,1087.5916313559321,4497.917576238669,,235,10,energy_only|energy_only,0.0022506302575493464,True,1.0,True,4P,4F*,3/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),275.648,9.651066386074241,5.153146559205313
367,275.9016,vacuum,1086.5919516233325,4493.783233062211,,211,5,energy_only|energy_only,0.00048094809335452737,True,1.0,True,2P,4P*,3/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),275.9016,9.331484716278402,4.837701002268097
368,276.103,vacuum,1085.799350242482,4490.505297135623,,219,6,energy_only|energy_only,0.00716438291783561,True,0.0,True,2D,4P*,3/2,3/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),276.103,9.46400150721229,4.973503374459585
369,276.338,vacuum,1084.8759779690088,4486.686536252838,,210,5,energy_only|energy_only,0.005281608986479114,True,1.0,True,2G,4P*,7/2,5/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),276.338,9.32439282012992,4.837701002268097
370,276.353,vacuum,1084.8170926315256,4486.443006064841,,261,13,energy_only|energy_only,0.0016362837841370492,True,1.0,True,4F,4D*,9/2,7/2,even,odd,3d9.4s.(3D).6d,3d9.(2D).4s.4p.(3P*),276.353,9.881491018800642,5.395049649019585
371,276.393,vacuum,1084.6600963121355,4485.793721458348,,260,13,energy_only|energy_only,0.0029304910267455853,True,0.0,True,4D,4D*,7/2,7/2,even,odd,3d9.4s.(3D).6d,3d9.(2D).4s.4p.(3P*),276.393,9.88084630096896,5.395049649019585
372,276.394,vacuum,1084.6561719863673,4485.7774917510405,,273,15,energy_only|energy_only,0.0068764833295063,True,1.0,True,2D,4D*,3/2,5/2,even,odd,3d9.4s.(3D).6d,3d9.(2D).4s.4p.(3P*),276.394,9.991452604361601,5.505681989093889
373,276.462,vacuum,1084.3893844361974,4484.674147098107,,229,7,energy_only|energy_only,0.0007919862337075756,True,0.0,True,4F,4F*,9/2,9/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),276.462,9.556762764929218,5.072089409817345
374,276.5566,vacuum,1084.0184540886025,4483.140102442093,,228,7,energy_only|energy_only,0.0008079775570877246,True,1.0,True,4D,4F*,7/2,9/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),276.5566,9.555230320236994,5.072089409817345
375,276.6134,vacuum,1083.7958609380457,4482.219531139985,,209,5,energy_only|energy_only,0.0001766855502864928,True,0.0,True,2D,4P*,5/2,5/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),276.6134,9.319920710093632,4.837701002268097
376,276.7184,vacuum,1083.3846177196747,4480.5187658465675,,24,2,energy_only|energy_only,2.7611204131972045e-06,True,1.0,True,2P*,2D,1/2,3/2,odd,even,3d10.5p,3d9.4s2,276.7184,6.122744401415579,1.6422256328078912
377,276.7208,vacuum,1083.3752215229213,4480.47990629919,,23,2,energy_only|energy_only,0.0006886507926537888,True,0.0,True,2P*,2D,3/2,3/2,odd,even,3d10.5p,3d9.4s2,276.7208,6.122704850456288,1.6422256328078912
378,276.9696,vacuum,1082.4020325696395,4476.455120182998,,226,7,energy_only|energy_only,0.0006775830624974333,True,1.0,True,4G,4F*,11/2,9/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),276.9696,9.54854385241728,5.072089409817345
379,277.451,vacuum,1080.523977206786,4468.688107287545,,273,16,energy_only|energy_only,0.007473927289538551,True,0.0,True,2D,4D*,3/2,3/2,even,odd,3d9.4s.(3D).6d,3d9.(2D).4s.4p.(3P*),277.451,9.991452604361601,5.522771971001345
380,277.547,vacuum,1080.1502376174126,4467.1424445410585,,272,16,energy_only|energy_only,0.0007847590359233436,True,1.0,True,2F,4D*,5/2,3/2,even,odd,3d9.4s.(3D).6d,3d9.(2D).4s.4p.(3P*),277.547,9.989915200301441,5.522771971001345
381,278.161,vacuum,1077.765962877614,4457.281876521283,,218,6,energy_only|energy_only,0.0008894800612324616,True,1.0,True,4D,4P*,1/2,3/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),278.161,9.43078614046093,4.973503374459585
382,278.342,vacuum,1077.0651141401586,4454.383399038007,,229,9,energy_only|energy_only,0.000623437237663893,True,1.0,True,4F,4F*,9/2,7/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),278.342,9.556762764929218,5.1023799893284485
383,278.4378,vacuum,1076.6945364458418,4452.850812838763,,228,9,energy_only|energy_only,0.0004819302175746998,True,0.0,True,4D,4F*,7/2,7/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),278.4378,9.555230320236994,5.1023799893284485
384,278.7315,vacuum,1075.560021023817,4448.158834057282,,227,9,energy_only|energy_only,6.521619434352033e-05,True,1.0,True,4P,4F*,5/2,7/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),278.7315,9.550538758169536,5.1023799893284485
385,279.2769,vacuum,1073.459559311923,4439.472022408716,,225,9,energy_only|energy_only,0.0004134924674872309,True,0.0,True,2F,4F*,7/2,7/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),279.2769,9.541852425229633,5.1023799893284485
386,279.433,vacuum,1072.8598912798418,4436.991994700114,,264,16,energy_only|energy_only,0.005441976851216168,True,1.0,True,4D,4D*,1/2,3/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),279.433,9.959758523724608,5.522771971001345
387,279.69,vacuum,1071.8740677178305,4432.914956040748,,254,13,energy_only|energy_only,0.006154816978778399,True,1.0,True,2D,4D*,5/2,7/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),279.69,9.827970759877312,5.395049649019585
388,280.3394,vacuum,1069.391095222434,4422.646206901481,,220,9,energy_only|energy_only,0.00033343484028591774,True,1.0,True,2G,4F*,9/2,7/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),280.3394,9.52502652966477,5.1023799893284485
389,280.4517,vacuum,1068.9628838049475,4420.875266775123,,241,11,energy_only|energy_only,0.000460633940747357,True,1.0,True,2F,4F*,5/2,3/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),280.4517,9.665726277693057,5.244851471551873
390,280.655,vacuum,1068.188551780656,4417.672886836283,,240,11,energy_only|energy_only,0.0018323817557757138,True,0.0,True,2D,4F*,3/2,3/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),280.655,9.6625225260064,5.244851471551873
391,281.064,vacuum,1066.6341402669855,4411.244357352905,,269,18,energy_only|energy_only,0.005603111368145619,True,1.0,True,4D,2F*,5/2,7/2,even,odd,3d9.4s.(3D).6d,3d9.(2D).4s.4p.(3P*),281.064,9.985972502792322,5.574733748550785
392,281.355,vacuum,1065.5309413374562,4406.681893177789,,268,18,energy_only|energy_only,0.006640982468525181,True,1.0,True,4G,2F*,9/2,7/2,even,odd,3d9.4s.(3D).6d,3d9.(2D).4s.4p.(3P*),281.355,9.981422282711042,5.574733748550785
393,281.36,vacuum,1065.512005970998,4406.603582794416,,254,14,energy_only|energy_only,0.004361636879366415,True,0.0,True,2D,2F*,5/2,5/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),281.36,9.827970759877312,5.421362815446017
394,281.4387,vacuum,1065.2140519409734,4405.371343937551,,253,14,energy_only|energy_only,0.0007618062873007148,True,1.0,True,4D,2F*,3/2,5/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),281.4387,9.82673339757728,5.421362815446017
395,281.649,vacuum,1064.4186842488346,4402.081967466729,,228,10,energy_only|energy_only,0.0017935649520950392,True,1.0,True,4D,4F*,7/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),281.649,9.555230320236994,5.153146559205313
396,281.825,vacuum,1063.7539536946688,4399.332862787322,,279,20,energy_only|energy_only,0.004030644088743429,True,1.0,True,2F,2P*,5/2,3/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),281.825,10.087639545480322,5.6883107133370885
397,281.9494,vacuum,1063.2846106429024,4397.3918158897895,,227,10,energy_only|energy_only,0.00038307443355733994,True,0.0,True,4P,4F*,5/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),281.9494,9.550538758169536,5.153146559205313
398,282.211,vacuum,1062.298981967393,4393.315583216234,,278,20,energy_only|energy_only,0.0024949885673777317,True,0.0,True,2D,2P*,3/2,3/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),282.211,10.08162879154189,5.6883107133370885
399,282.365,vacuum,1061.7196111416074,4390.919498008028,,264,17,energy_only|energy_only,0.004445325665983546,True,0.0,True,4D,4D*,1/2,1/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),282.365,9.959758523724608,5.568834580390913
400,282.5199,vacuum,1061.1374915536921,4388.512044833078,,22,1,energy_only|energy_only,0.0005860318487975746,True,0.0,True,2D*,2D,5/2,5/2,odd,even,3d9.(2D).4s.4p.(3P*),3d9.4s2,282.5199,5.777459071512641,1.3889476127114113
401,283.0243,vacuum,1059.24635446497,4380.690930266543,,215,6,energy_only|energy_only,0.0005971732007310493,True,1.0,True,2D,4P*,5/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),283.0243,9.354194901899328,4.973503374459585
402,283.068,vacuum,1059.0828281543656,4380.01463978633,,250,14,energy_only|energy_only,0.007505121752728883,True,0.0,True,4G,2F*,5/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),283.068,9.801369950110594,5.421362815446017
403,283.076,vacuum,1059.0528974551003,4379.890856360259,,214,6,energy_only|energy_only,0.003986368133155338,True,0.0,True,2D,4P*,3/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),283.076,9.353390244451711,4.973503374459585
404,283.331,vacuum,1058.0997419978753,4375.948922126548,,202,5,energy_only|energy_only,0.00020972439779143315,True,0.0,True,4D,4P*,5/2,5/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),283.331,9.213650134119042,4.837701002268097
405,283.509,vacuum,1057.435418275963,4373.201499970149,,213,6,energy_only|energy_only,0.007297007653505716,True,1.0,True,2S,4P*,1/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),283.509,9.34669757742208,4.973503374459585
406,283.812,vacuum,1056.306491621214,4368.53263447295,,256,15,energy_only|energy_only,0.0014772122785871034,True,1.0,True,4S,4D*,3/2,5/2,even,odd,3d9.4s.(3D).6d,3d9.(2D).4s.4p.(3P*),283.812,9.87421314635456,5.505681989093889
407,284.176,vacuum,1054.953472495918,4362.936996984393,,279,21,energy_only|energy_only,0.0062059654483164195,True,1.0,True,2F,*,5/2,3/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),284.176,10.087639545480322,5.724708754461377
408,284.4991,vacuum,1053.755382705956,4357.982095743139,,211,6,energy_only|energy_only,0.0007539243224528036,True,0.0,True,2P,4P*,3/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),284.4991,9.331484716278402,4.973503374459585
409,284.5685,vacuum,1053.4983949383013,4356.919279734183,,278,21,energy_only|energy_only,0.0007573463308290229,True,0.0,True,2D,*,3/2,3/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),284.5685,10.08162879154189,5.724708754461377
410,284.7329,vacuum,1052.8901226377425,4354.40366763039,,218,8,energy_only|energy_only,0.0007300645866052946,True,0.0,True,4D,4P*,1/2,1/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),284.7329,9.43078614046093,5.076381742765952
411,285.2561,vacuum,1050.958973357625,4346.417075936454,,209,6,energy_only|energy_only,0.00025969759190047625,True,1.0,True,2D,4P*,5/2,3/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),285.2561,9.319920710093632,4.973503374459585
412,285.7514,vacuum,1049.137320062124,4338.88332324894,,208,6,energy_only|energy_only,0.0007324903235712554,True,1.0,True,2P,4P*,1/2,3/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),285.7514,9.312387430198848,4.973503374459585
413,285.9074,vacuum,1048.5648779989606,4336.515893100483,,200,5,energy_only|energy_only,6.444934115279466e-05,True,1.0,True,4D,4P*,7/2,5/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),285.9074,9.17421695981792,4.837701002268097
414,285.9572,vacuum,1048.3822683954102,4335.7606804621,,21,1,energy_only|energy_only,0.0004612878656189423,True,1.0,True,*,2D,3/2,5/2,odd,even,3d9.(2D).4s.4p.(3P*),3d9.4s2,285.9572,5.724708754461377,1.3889476127114113
415,286.29,vacuum,1047.1635684096545,4330.720542299894,,206,6,energy_only|energy_only,0.00039381671467708657,True,0.0,True,4D,4P*,3/2,3/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),286.29,9.304224310576194,4.973503374459585
416,286.8485,vacuum,1045.1247191461696,4322.288539263886,,254,15,energy_only|energy_only,0.00023151953701017192,True,0.0,True,2D,4D*,5/2,5/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),286.8485,9.827970759877312,5.505681989093889
417,286.9305,vacuum,1044.8260397552717,4321.05330055549,,245,14,energy_only|energy_only,0.0005876118711967138,True,1.0,True,2D,2F*,3/2,5/2,even,odd,3d9.4s.(1D).6s,3d9.(2D).4s.4p.(3P*),286.9305,9.742416703613378,5.421362815446017
418,286.9306,vacuum,1044.8256756163337,4321.051794597846,,253,15,energy_only|energy_only,0.0003861144541588146,True,1.0,True,4D,4D*,3/2,5/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),286.9306,9.82673339757728,5.505681989093889
419,287.061,vacuum,1044.351054305531,4319.088918574927,,243,13,energy_only|energy_only,0.006379162128723692,True,1.0,True,2D,4D*,5/2,7/2,even,odd,3d9.4s.(1D).6s,3d9.(2D).4s.4p.(3P*),287.061,9.714132188432384,5.395049649019585
420,287.5393,vacuum,1042.6138548713166,4311.904438993336,,280,22,energy_only|energy_only,0.0006551740862050792,True,1.0,True,2F,2D*,7/2,5/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),287.5393,10.089364165680065,5.777459071512641
421,287.6093,vacuum,1042.3600975350935,4310.854982975296,,219,10,energy_only|energy_only,3.4968318686878774e-05,True,1.0,True,2D,4F*,3/2,5/2,even,odd,3d9.4s.(3D).6s,3d9.(2D).4s.4p.(3P*),287.6093,9.46400150721229,5.153146559205313
422,287.654,vacuum,1042.1981199635675,4310.18509756526,,279,22,energy_only|energy_only,0.004623597578756744,True,0.0,True,2F,2D*,5/2,5/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),287.654,10.087639545480322,5.777459071512641
423,287.6849,vacuum,1042.086178315233,4309.722144106405,,244,14,energy_only|energy_only,0.0004116728032386163,True,0.0,True,4D,2F*,5/2,5/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),287.6849,9.731084547879618,5.421362815446017
424,287.7932,vacuum,1041.6940289068677,4308.100344466223,,242,13,energy_only|energy_only,0.00032534769616177073,True,0.0,True,4D,4D*,7/2,7/2,even,odd,3d9.4s.(3D).7s,3d9.(2D).4s.4p.(3P*),287.7932,9.703149668138112,5.395049649019585
425,287.975,vacuum,1041.0364024654918,4305.38062003659,,256,17,energy_only|energy_only,0.0020540729428830673,True,1.0,True,4S,4D*,3/2,1/2,even,odd,3d9.4s.(3D).6d,3d9.(2D).4s.4p.(3P*),287.975,9.87421314635456,5.568834580390913
426,287.98,vacuum,1041.018327661643,4305.305868654201,,158,3,energy_only|energy_only,0.0034289883687961265,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d9.4s.(3D).5s,3d10.4p,287.98,8.091200108690114,3.785897669024282
427,288.056,vacuum,1040.7436678979088,4304.169967141935,,278,22,energy_only|energy_only,0.0002471126854288741,True,1.0,True,2D,2D*,3/2,5/2,even,odd,3d9.4s.(1D).5d,3d9.(2D).4s.4p.(3P*),288.056,10.08162879154189,5.777459071512641
428,288.37806,vacuum,1039.5813675977986,4299.363079337717,,20,1,energy_only|energy_only,2.1287960407789797e-05,True,1.0,True,2P*,2D,3/2,5/2,odd,even,3d9.(2D).4s.4p.(3P*),3d9.4s2,288.37806,5.6883107133370885,1.3889476127114113
429,288.6248,vacuum,1038.6926487259584,4295.687633408622,,250,15,energy_only|energy_only,0.0003276080833529704,True,0.0,True,4G,4D*,5/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),288.6248,9.801369950110594,5.505681989093889
430,288.6264,vacuum,1038.686890734874,4295.6638202709,,223,11,energy_only|energy_only,0.0006560938772963709,True,1.0,True,2D,4F*,5/2,3/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),288.6264,9.540514635728897,5.244851471551873
431,289.169,vacuum,1036.737886841259,4287.603387828699,,248,15,energy_only|energy_only,0.00328313629324839,True,1.0,True,4G,4D*,7/2,5/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),289.169,9.79328866005888,5.505681989093889
432,289.246,vacuum,1036.4618974851858,4286.461987564347,,251,16,energy_only|energy_only,0.0021704345554098836,True,1.0,True,4F,4D*,5/2,3/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),289.246,9.809231788131136,5.522771971001345
433,289.778,vacuum,1034.5590693565418,4278.592522741674,,250,16,energy_only|energy_only,0.005456367575789045,True,1.0,True,4G,4D*,5/2,3/2,even,odd,3d9.4s.(3D).5d,3d9.(2D).4s.4p.(3P*),289.778,9.801369950110594,5.522771971001345
434,289.885,vacuum,1034.1772013039654,4277.013243372499,,214,8,energy_only|energy_only,0.00474168674008979,True,1.0,True,2D,4P*,3/2,1/2,even,odd,3d9.4s.(1D).4d,3d9.(2D).4s.4p.(3P*),289.885,9.353390244451711,5.076381742765952
435,290.055,vacuum,1033.5710744513972,4274.506504128654,,158,4,energy_only|energy_only,0.0016082279735201155,True,0.0,True,2D,2P*,3/2,3/2,even,odd,3d9.4s.(3D).5s,3d10.4p,290.055,8.091200108690114,3.816691996333485
